ljo_kin_id	assoc_exam_type	성명	name	surname	ancestral_seat	choronym	assoc_exam_year	ljo_2017_id	length
PMn_1506_002240_A1	MN	오유신	吳有信	吳	海州	海州 吳	1506	PMn_1469_001491+M	4
PMn_1506_002240_B1	MN	오맹동	吳孟童	吳	海州	海州 吳	1506	PMn_1469_001491_A1+M	4
PMn_1506_002241_A1	MN	이인문	李仁文	李	延安	延安 李	1506	PMn_1465_001301+M	4
PMn_1506_002241_B1	MN	이근건	李根健	李	延安	延安 李	1506	PMn_1464_001277_A1+M	4
PMn_1506_002242_A1	MN	유갱생	柳更生	柳	文化	文化 柳	1506	PMn_1506_002242_A1+M	4
PMn_1506_002242_B1	MN	유사눌	柳思訥	柳	文化	文化 柳	1506	PMn_1393_000030+M	4
PMn_1506_002243_A1	MN	정삼동	鄭參仝	鄭	光州	光州 鄭	1506	PMn_1506_002243_A1	4
PMn_1506_002243_B1	MN	정돈	鄭暾	鄭	光州	光州 鄭	1506	PMn_1506_002243_B1	4
PMn_1506_002244_A1	MN	김원신	金元臣	金	延安	延安 金	1506	PMn_1489_001863_A1+M	4
PMn_1506_002244_B1	MN	김수	金脩	金	延安	延安 金	1506	PMn_1489_001863_B1+M	4
PMn_1506_002245_A1	MN	신보	申輔	申	平山	平山 申	1506	PMn_1495_002003_A1+M	4
PMn_1506_002245_B1	MN	신사겸	申士謙	申	平山	平山 申	1506	PMn_1495_002003_B1+M	4
PMn_1506_002246_A1	MN	김영정	金永貞	金	金海	金海 金	1506	PMn_1475_001606+M	4
PMn_1506_002246_B1	MN	김진손	金震孫	金	金海	金海 金	1506	PMn_1438_000717+M	4
PMn_1506_002247_A1	MN	박안부	朴安阜	朴	咸陽	咸陽 朴	1506	PMn_1465_001298+M	4
PMn_1506_002247_B1	MN	박충무	朴冲武	朴	咸陽	咸陽 朴	1506	PMn_1465_001298_A1+M	4
PMn_1506_002248_A1	MN	김영정	金永貞	金	金海	金海 金	1506	PMn_1475_001606+M	4
PMn_1506_002248_B1	MN	김진손	金震孫	金	金海	金海 金	1506	PMn_1438_000717+M	4
PMn_1507_002249_A1	MN	김효정	金孝貞	金	慶州	慶州 金	1507	PMn_1475_001602+M	4
PMn_1507_002249_B1	MN	김처용	金處庸	金	慶州	慶州 金	1507	PMn_1475_001602_A1+M	4
PMn_1507_002250_A1	MN	신정	申瀞	申	高靈	高靈 申	1507	PMn_1466_001350+M	4
PMn_1507_002250_B1	MN	신숙주	申叔舟	申	高靈	高靈 申	1507	PMn_1439_000728+M	4
PMn_1507_002251_A1	MN	어한륜	魚漢倫	魚	咸從	咸從 魚	1507	PMn_1507_002251_A1	4
PMn_1507_002251_B1	MN	어효선	魚孝善	魚	咸從	咸從 魚	1507	PMn_1507_002251_B1	4
PMn_1507_002252_A1	MN	홍형	洪泂	洪	南陽[土]	南陽[土] 洪	1507	PMn_1477_001650+M	7
PMn_1507_002252_B1	MN	홍귀해	洪貴海	洪	南陽[土]	南陽[土] 洪	1507	PMn_1477_001650_A1+M	7
PMn_1507_002253_A1	MN	문빈	文彬	文	甘泉	甘泉 文	1507	PMn_1480_001706+M	4
PMn_1507_002253_B1	MN	문숭질	文崇質	文	甘泉	甘泉 文	1507	PMn_1480_001706_A1+M	4
PMn_1507_002254_A1	MN	권수	權壽	權	安東	安東 權	1507	PMn_1507_002254_A1	4
PMn_1507_002254_B1	MN	권격	權格	權	安東	安東 權	1507	PMn_1507_002254_B1+M	4
PMn_1507_002255_A1	MN	조휘흥	曹彙興	曹	靈巖	靈巖 曹	1507	PMn_1507_002255_A1	4
PMn_1507_002256_A1	MN	이극증	李克增	李	廣州	廣州 李	1507	PMn_1456_001072+M	4
PMn_1507_002256_B1	MN	이인손	李仁孫	李	廣州	廣州 李	1507	PMn_1417_000377+M	4
PMn_1507_002257_A1	MN	유계동	柳季潼	柳	全州	全州 柳	1507	PMn_1507_002257_A1+M	4
PMn_1507_002257_B1	MN	유의손	柳義孫	柳	全州	全州 柳	1507	PMn_1426_000499+M	4
PMn_1507_002258_A1	MN	박효선	朴孝先	朴	密陽	密陽 朴	1507	PMn_1507_002258_A1	4
PMn_1507_002259_A1	MN	연보	延保	延	谷山	谷山 延	1507	PMn_1507_002259_A1	4
PMn_1507_002259_B1	MN	연정렬	延井冽	延	谷山	谷山 延	1507	PMn_1507_002259_B1	4
PMn_1507_002260_A1	MN	권사빈	權士彬	權	安東	安東 權	1507	PMn_1507_002260_A1+M	4
PMn_1507_002260_B1	MN	권곤	權琨	權	安東	安東 權	1507	PMn_1507_002260_B1+M	4
PMn_1507_002261_A1	MN	윤사하	尹師夏	尹	坡平	坡平 尹	1507	PMn_1507_002261_A1+M	4
PMn_1507_002261_B1	MN	윤은	尹垠	尹	坡平	坡平 尹	1507	PMn_1507_002261_B1+M	4
PMn_1507_002262_A1	MN	유영년	柳永年	柳	白川	白川 柳	1507	PMn_1507_002262_A1	4
PMn_1507_002262_B1	MN	유효순	柳孝順	柳	白川	白川 柳	1507	PMn_1507_002262_B1	4
PMn_1507_002263_A1	MN	신수무	辛秀武	辛	靈山	靈山 辛	1507	PMn_1507_002263_A1+M	4
PMn_1507_002263_B1	MN	신숙청	辛俶晴	辛	靈山	靈山 辛	1507	PMn_1507_002263_B1+M	4
PMn_1507_002264_A1	MN	이성생	李誠生	李	陽城	陽城 李	1507	PMn_1507_002264_A1	4
PMn_1507_002265_A1	MN	이양생	李陽生	李	慶州	慶州 李	1507	PMn_1507_002265_A1	4
PMn_1507_002265_A2	MN	이오	李晤	李	慶州	慶州 李	1507	PMn_1507_002265_A2	4
PMn_1507_002266_A1	MN	이비	李埤	李	固城	固城 李	1507	PMn_1491_001899_F1+M	4
PMn_1507_002266_B1	MN	이원	李原	李	固城	固城 李	1507	PCm_1385_001394+M	4
PMn_1507_002267_A1	MN	유정수	柳廷秀	柳	文化	文化 柳	1507	PMn_1483_001770+M	4
PMn_1507_002267_B1	MN	유주	柳霔	柳	文化	文化 柳	1507	PMn_1483_001770_A1+M	4
PMn_1507_002268_A1	MN	안윤덕	安潤德	安	廣州	廣州 安	1507	PMn_1483_001788+M	4
PMn_1507_002268_B1	MN	안팽로	安彭老	安	廣州	廣州 安	1507	PMn_1483_001788_A1+M	4
PMn_1507_002269_A1	MN	이맹지	李孟智	李	丹陽	丹陽 李	1507	PMn_1465_001302+M	4
PMn_1507_002269_B1	MN	이양춘	李陽春	李	丹陽	丹陽 李	1507	PMn_1465_001302_A1+M	4
PMn_1507_002270_A1	MN	김문경	金文卿	金	慶州	慶州 金	1507	PMn_1507_002270_A1	4
PMn_1507_002270_B1	MN	김안민	金安民	金	慶州	慶州 金	1507	PMn_1447_000882+M	4
PMn_1507_002271_A1	MN	김진	金鎭	金	安東[舊]	安東[舊] 金	1507	PMn_1507_002271_A1+M	7
PMn_1507_002271_B1	MN	김대래	金大來	金	安東[舊]	安東[舊] 金	1507	PMn_1507_002271_B1+M	7
PMn_1507_002272_A1	MN	윤효손	尹孝孫	尹	南原	南原 尹	1507	PMn_1453_001005+M	4
PMn_1507_002272_B1	MN	윤처관	尹處寬	尹	南原	南原 尹	1507	PMn_1453_001005_A1+M	4
PMn_1507_002273_A1	MN	이의영	李宜榮	李	德水	德水 李	1507	PMn_1507_002273_A1+M	4
PMn_1507_002273_B1	MN	이추	李抽	李	德水	德水 李	1507	PMn_1460_001207_F1+M	4
PMn_1507_002274_A1	MN	민담원	閔澹源	閔	驪興	驪興 閔	1507	PMn_1507_002274_A1	4
PMn_1507_002274_B1	MN	민심언	閔審言	閔	驪興	驪興 閔	1507	PMn_1450_000907_B1+M	4
PMn_1507_002275_A1	MN	성현	成俔	成	昌寧	昌寧 成	1507	PMn_1462_001262+M	4
PMn_1507_002275_B1	MN	성염조	成念祖	成	昌寧	昌寧 成	1507	PMn_1419_000382+M	4
PMn_1507_002276_A1	MN	권상	權詳	權	安東	安東 權	1507	PMn_1507_002276_A1+M	4
PMn_1507_002276_B1	MN	권효량	權孝良	權	安東	安東 權	1507	PMn_1438_000698+M	4
PMn_1507_002277_A1	MN	이균	李稛	李	全州	全州 李	1507	PMn_1507_002277_A1	4
PMn_1507_002277_B1	MN	이백유	李伯由	李	全州	全州 李	1507	PMn_1507_002277_B1	4
PMn_1507_002278_A1	MN	이유청	李惟淸	李	韓山	韓山 李	1507	PMn_1486_001832+M	4
PMn_1507_002278_B1	MN	이훈	李塤	李	韓山	韓山 李	1507	PMn_1486_001832_A1+M	4
PMn_1507_002279_A1	MN	김석천	金石川	金	彦陽	彦陽 金	1507	PMn_1507_002279_A1	4
PMn_1507_002279_B1	MN	김하손	金何遜	金	彦陽	彦陽 金	1507	PMn_1507_002279_B1	4
PMn_1507_002280_A1	MN	장옥견	張玉堅	張	丹陽	丹陽 張	1507	PMn_1507_002280_A1+M	4
PMn_1507_002280_B1	MN	장계증	張繼曾	張	丹陽	丹陽 張	1507	PMn_1442_000776+M	4
PMn_1507_002281_A1	MN	김숙연	金叔演	金	安東[舊]	安東[舊] 金	1507	PSa_1469_000453+M	7
PMn_1507_002281_B1	MN	김자행	金自行	金	安東[舊]	安東[舊] 金	1507	PMn_1466_001331_A1+M	7
PMn_1507_002282_A1	MN	이오	李塢	李	延安	延安 李	1507	PMn_1507_002282_A1	4
PMn_1507_002282_B1	MN	이인문	李仁文	李	延安	延安 李	1507	PMn_1465_001301+M	4
PMn_1507_002283_A1	MN	심응	沈膺	沈	豊山	豊山 沈	1507	PMn_1502_002138_A1+M	4
PMn_1507_002283_B1	MN	심치	沈寘	沈	豊山	豊山 沈	1507	PMn_1496_002023_D1+M	4
PMn_1507_002284_A1	MN	이정수	李精秀	李	廣州	廣州 李	1507	PMn_1486_001826_A1+M	4
PMn_1507_002284_B1	MN	이약문	李約文	李	廣州	廣州 李	1507	PMn_1486_001826_B1+M	4
PMn_1507_002285_A1	MN	유문표	柳文豹	柳	文化	文化 柳	1507	PMn_1507_002285_A1	4
PMn_1507_002285_B1	MN	유인흡	柳仁洽	柳	文化	文化 柳	1507	PMn_1399_000078_A1+M	4
PMn_1507_002286_A1	MN	공의달	孔義達	孔	曲阜	曲阜 孔	1507	PMn_1507_002286_A1	4
PMn_1507_002286_B1	MN	공제로	孔悌老	孔	曲阜	曲阜 孔	1507	PMn_1507_002286_B1	4
PMn_1507_002287_A1	MN	나보중	羅甫重	羅	羅州	羅州 羅	1507	PMn_1507_002287_A1	4
PMn_1507_002287_B1	MN	나희로	羅希老	羅	羅州	羅州 羅	1507	PMn_1507_002287_B1	4
PMn_1507_002288_A1	MN	이형문	李亨門	李	德山	德山 李	1507	PMn_1507_002288_A1	4
PMn_1507_002288_B1	MN	이해	李楷	李	德山	德山 李	1507	PMn_1459_001159_A1+M	4
PMn_1507_002289_A1	MN	김치현	金致賢	金	梁山	梁山 金	1507	PMn_1496_002019+M	4
PMn_1507_002290_A1	MN	김의지	金義之	金	龍城	龍城 金	1507	PMn_1507_002290_A1	4
PMn_1507_002291_A1	MN	민휘	閔暉	閔	驪興	驪興 閔	1507	PMn_1479_001682+M	4
PMn_1507_002291_B1	MN	민형손	閔亨孫	閔	驪興	驪興 閔	1507	PMn_1479_001682_A1+M	4
PMn_1507_002292_A1	MN	유효진	柳孝眞	柳	文化	文化 柳	1507	PMn_1507_002292_A1+M	4
PMn_1507_002292_B1	MN	유선	柳善	柳	文化	文化 柳	1507	PMn_1434_000621_F1+M	4
PMn_1507_002293_A1	MN	김태경	金泰卿	金	慶州	慶州 金	1507	PMn_1491_001902_F1+M	4
PMn_1507_002293_B1	MN	김신민	金新民	金	慶州	慶州 金	1507	PMn_1426_000494+M	4
PMn_1507_002294_A1	MN	한사무	韓士武	韓	淸州	淸州 韓	1507	PMn_1507_002294_A1+M	4
PMn_1507_002294_B1	MN	한계희	韓繼禧	韓	淸州	淸州 韓	1507	PMn_1447_000838+M	4
PMn_1507_002295_A1	MN	소자파	蘇自坡	蘇	晉州	晉州 蘇	1507	PSa_1483_000883+M	4
PMn_1507_002295_B1	MN	소효식	蘇效軾	蘇	晉州	晉州 蘇	1507	PMn_1507_002295_B1+M	4
PMn_1507_002296_A1	MN	송자강	宋自剛	宋	礪山	礪山 宋	1507	PMn_1480_001713_F2+M	4
PMn_1507_002296_B1	MN	송철산	宋鐵山	宋	礪山	礪山 宋	1507	PMn_1507_002296_B1+M	4
PMn_1507_002297_A1	MN	박형근	朴亨根	朴	密陽	密陽 朴	1507	PMn_1507_002297_A1+M	4
PMn_1507_002297_B1	MN	박숙로	朴叔老	朴	密陽	密陽 朴	1507	PMn_1507_002297_B1+M	4
PMn_1507_002298_A1	MN	정숙돈	鄭叔墩	鄭	奉化	奉化 鄭	1507	PMn_1507_002298_A1+M	4
PMn_1507_002298_B1	MN	정문형	鄭文炯	鄭	奉化	奉化 鄭	1507	PMn_1447_000875+M	4
PMn_1507_002301_A1	MN	최한정	崔漢禎	崔	和順	和順 崔	1507	PMn_1459_001166+M	4
PMn_1507_002301_B1	MN	최사로	崔士老	崔	和順	和順 崔	1507	PMn_1434_000624+M	4
PMn_1507_002302_A1	MN	성완	成玩	成	昌寧	昌寧 成	1507	PMn_1496_002025_A1+M	4
PMn_1507_002302_B1	MN	성효연	成孝淵	成	昌寧	昌寧 成	1507	PMn_1480_001713_B1+M	4
PMn_1507_002303_A1	MN	맹석경	孟碩卿	孟	新昌	新昌 孟	1507	PMn_1507_002303_A1	4
PMn_1507_002303_B1	MN	맹계증	孟繼曾	孟	新昌	新昌 孟	1507	PMn_1507_002303_B1	4
PMn_1507_002304_A1	MN	임유겸	任由謙	任	豊川	豊川 任	1507	PMn_1489_001864+M	4
PMn_1507_002304_B1	MN	임한	任漢	任	豊川	豊川 任	1507	PMn_1489_001864_A1+M	4
PMn_1507_002305_A1	MN	박안성	朴安性	朴	竹山	竹山 朴	1507	PMn_1459_001164+M	4
PMn_1507_002305_B1	MN	박원형	朴元亨	朴	竹山	竹山 朴	1507	PMn_1434_000616+M	4
PMn_1507_002306_A1	MN	이호선	李好善	李	光山	光山 李	1507	PMn_1507_002306_A1+M	4
PMn_1507_002306_B1	MN	이조원	李調元	李	光山	光山 李	1507	PMn_1507_002306_B1	4
PMn_1507_002307_A1	MN	조동호	趙銅虎	趙	咸安	咸安 趙	1507	PSa_1469_000468+M	4
PMn_1507_002307_B1	MN	조려	趙旅	趙	咸安	咸安 趙	1507	PMn_1492_001935_B1+M	4
PMn_1507_002308_A1	MN	이인우	李仁佑	李	淸安	淸安 李	1507	PMn_1472_001537+M	4
PMn_1507_002308_B1	MN	이승	李勝	李	淸安	淸安 李	1507	PMn_1472_001537_A1+M	4
PMn_1507_002309_A1	MN	성충달	成忠達	成	昌寧	昌寧 成	1507	PMn_1477_001635_F1+M	4
PMn_1507_002309_B1	MN	성득식	成得識	成	昌寧	昌寧 成	1507	PMn_1472_001532_D1+M	4
PMn_1507_002310_A1	MN	최연년	崔延年	崔	江華	江華 崔	1507	PMn_1478_001675_A1+M	4
PMn_1507_002310_B1	MN	최복해	崔福海	崔	江華	江華 崔	1507	PMn_1478_001675_B1+M	4
PMn_1507_002311_A1	MN	장기손	張起孫	張	鎭川	鎭川 張	1507	PMn_1507_002311_A1+M	4
PMn_1507_002312_A1	MN	배중후	裵仲厚	裵	盆城	盆城 裵	1507	PMn_1507_002312_A1	4
PMn_1507_002313_A1	MN	이달손	李達孫	李	鎭安	鎭安 李	1507	PMn_1507_002313_A1+M	4
PMn_1507_002314_A1	MN	조안정	趙安貞	趙	廣州	廣州 趙	1507	PMn_1450_000899+M	4
PMn_1507_002314_B1	MN	조계문	趙繼文	趙	廣州	廣州 趙	1507	PMn_1450_000899_A1+M	4
PMn_1507_002315_A1	MN	권은영	權恩榮	權	安東	安東 權	1507	PMn_1507_002315_A1	4
PMn_1507_002315_B1	MN	권기	權琦	權	安東	安東 權	1507	PMn_1439_000732+M	4
PMn_1507_002316_A1	MN	반서린	潘瑞麟	潘	巨濟	巨濟 潘	1507	PMn_1507_002316_A1	4
PMn_1507_002316_B1	MN	반강	潘崗	潘	巨濟	巨濟 潘	1507	PMn_1507_002316_B1	4
PMn_1507_002317_A1	MN	김선	金銑	金	扶寧	扶寧 金	1507	PMn_1485_001802_A1+M	4
PMn_1507_002318_A1	MN	권령	權齡	權	安東	安東 權	1507	PMn_1497_002039_A1+M	4
PMn_1507_002318_B1	MN	권실	權實	權	安東	安東 權	1507	PMn_1497_002039_B1+M	4
PMn_1507_002319_A1	MN	김충손	金衷孫	金	光山	光山 金	1507	PMn_1495_001978_A1+M	4
PMn_1507_002319_B1	MN	김진	金進	金	光山	光山 金	1507	PMn_1495_001978_B1+M	4
PMn_1507_002320_A1	MN	이식	李埴	李	慶州	慶州 李	1507	PMn_1498_002068_A1+M	4
PMn_1507_002320_B1	MN	이계반	李繼潘	李	慶州	慶州 李	1507	PMn_1480_001698_D1+M	4
PMn_1507_002321_A1	MN	김련	金璉	金	義城	義城 金	1507	PMn_1503_002151_A1+M	4
PMn_1507_002321_B1	MN	김익령	金益齡	金	義城	義城 金	1507	PMn_1459_001157+M	4
PMn_1507_002322_A1	MN	김흥생	金興生	金	牛峰	牛峰 金	1507	PMn_1495_002002_A1+M	4
PMn_1507_002322_B1	MN	김익성	金益成	金	牛峰	牛峰 金	1507	PMn_1432_000597_B1+M	4
PMn_1507_002323_A1	MN	김숙춘	金叔春	金	商山	商山 金	1507	PMn_1492_001948_A1+M	4
PMn_1507_002323_B1	MN	김치	金緇	金	商山	商山 金	1507	PMn_1434_000633_A1+M	4
PMn_1508_002324_A1	MN	권호	權顥	權	安東	安東 權	1508	PMn_1481_001736+M	4
PMn_1508_002324_B1	MN	권은	權訔	權	安東	安東 權	1508	PMn_1481_001736_A1+M	4
PMn_1508_002325_A1	MN	조유	趙愉	趙	淳昌	淳昌 趙	1508	PMn_1508_002325_A1	4
PMn_1508_002325_B1	MN	조욱	趙頊	趙	淳昌	淳昌 趙	1508	PMn_1508_002325_B1	4
PMn_1508_002326_A1	MN	봉제	奉禔	奉	河陰	河陰 奉	1508	PMn_1508_002326_A1	4
PMn_1508_002326_A2	MN	봉지	奉祉	奉	河陰	河陰 奉	1508	PMn_1508_002326_A2	4
PMn_1508_002326_B1	MN	봉충효	奉忠孝	奉	河陰	河陰 奉	1508	PMn_1508_002326_B1	4
PMn_1509_002327_A1	MN	김련	金璉	金	義城	義城 金	1509	PMn_1503_002151_A1+M	4
PMn_1509_002327_B1	MN	김익령	金益齡	金	義城	義城 金	1509	PMn_1459_001157+M	4
PMn_1509_002328_A1	MN	김심	金諶	金	延安	延安 金	1509	PMn_1474_001584+M	4
