source	target	relationship
pm020352	pm020377	HAS_SON_MGB
pm020352	pm020378	HAS_SON_MGB
pm020352w	pm020352	HAS_SIL_MGB
pm020353	pm020358	HAS_SIL_MGB
pm020354	pm020359	HAS_SON_MGB
pm020354	pm020360	HAS_SON_MGB
pm020357	pm020361	HAS_SON_MGB
pm020357	pm020381	HAS_SON_MGB
pm020359	pm020362	HAS_SON_MGB
pm020359	pm020363	HAS_SON_MGB
pm020360	pm020366	HAS_SON_MGB
pm020360w	pm020360	HAS_SIL_MGB
pm020361	pm020367	HAS_SON_MGB
pm020362	pm020368	HAS_SON_MGB
pm020366w	pm020366	HAS_SIL_MGB
pm020370w	pm020370	HAS_SIL_MGB
pm020377	pm020382	HAS_SON_MGB
pm020377w	pm020377	HAS_SIL_MGB
pm020391	pm020392	HAS_SON_MGB
pm020392	pm020393	HAS_SON_MGB
pm020393	pm020394	HAS_SON_MGB
pm020394	pm020395	HAS_SON_MGB
pm020395	pm020396	HAS_SON_MGB
pm020396	pm020397	HAS_SON_MGB
pm020396	pm020408	HAS_SON_MGB
pm020398	pm020399	HAS_SON_MGB
pm020399	pm020400	HAS_SON_MGB
pm020399	pm020401	HAS_SON_MGB
pm020400	pm020402	HAS_SON_MGB
pm020401	pm020403	HAS_SON_MGB
pm020402	pm020404	HAS_SON_MGB
pm020403	pm020405	HAS_SON_MGB
pm020403	pm020431	HAS_SON_MGB
pm020404	pm020406	HAS_SON_MGB
pm020405	pm020407	HAS_SON_MGB
pm020406	pm020409	HAS_SON_MGB
pm020406	pm020410	HAS_SON_MGB
pm020407	pm020411	HAS_SON_MGB
pm020408	pm020412	HAS_SON_MGB
pm020409	pm020413	HAS_SON_MGB
pm020412	pm020414	HAS_SON_MGB
pm020412	pm020398	HAS_SON_MGB
pm020412	pm020416	HAS_SON_MGB
pm020412	pm020417	HAS_SON_MGB
pm020412	pm020418	HAS_SON_MGB
pm020412	pm020419	HAS_SON_MGB
pm020412	pm020420	HAS_SON_MGB
pm020412	pm020421	HAS_SON_MGB
pm020413	pm020426	HAS_SON_MGB
pm020428	pm020429	HAS_SON_MGB
pm020429	pm020430	HAS_SON_MGB
pm020430	pm020432	HAS_SON_MGB
pm020431	pm020434	HAS_SON_MGB
pm020432	pm020435	HAS_SON_MGB
pm020434	pm020436	HAS_SON_MGB
pm020434	pm020437	HAS_SON_MGB
pm020436	pm020438	HAS_SON_MGB
pm020437	pm020439	HAS_SON_MGB
pm020442	pm020444	HAS_SON_MGB
pm020443	pm020445	HAS_SON_MGB
pm020444	pm020446	HAS_SON_MGB
pm020445	pm020447	HAS_SON_MGB
pm020445	pm020448	HAS_SON_MGB
pm020446	pm020449	HAS_SON_MGB
pm020447	pm020460	HAS_SON_MGB
pm020449	pm020452	HAS_SON_MGB
pm020452	pm020443	HAS_SON_MGB
pm020455	pm020456	HAS_SON_MGB
pm020455	pm020457	HAS_SON_MGB
pm020455	pm020483	HAS_SON_MGB
pm020457	pm020458	HAS_SON_MGB
pm020458	pm020459	HAS_SON_MGB
pm020460	pm020463	HAS_SON_MGB
pm020461	pm020464	HAS_SON_MGB
pm020462	pm020465	HAS_SON_MGB
pm020462	pm020466	HAS_SON_MGB
pm020463	pm020468	HAS_SON_MGB
pm020464	pm020469	HAS_SON_MGB
pm020465	pm020470	HAS_SON_MGB
pm020466	pm020471	HAS_SON_MGB
pm020468	pm020472	HAS_SON_MGB
pm020469	pm020473	HAS_SON_MGB
pm020469	pm020474	HAS_SON_MGB
pm020469	pm020475	HAS_SON_MGB
pm020469	pm020476	HAS_SON_MGB
pm020470	pm020477	HAS_SON_MGB
pm020472	pm020478	HAS_SON_MGB
pm020477	pm020479	HAS_SON_MGB
pm020478	pm020480	HAS_SON_MGB
pm020478	pm020481	HAS_SON_MGB
pm020479	pm020482	HAS_SON_MGB
pm020480	pm020484	HAS_SON_MGB
pm020481	pm020485	HAS_SON_MGB
pm020482	pm020486	HAS_SON_MGB
pm020482	pm020487	HAS_SON_MGB
pm020484	pm020488	HAS_SON_MGB
pm020485	pm020489	HAS_SON_MGB
pm020486	pm020490	HAS_SON_MGB
pm020487	pm020491	HAS_SON_MGB
pm020488	pm020492	HAS_SON_MGB
pm020488w	pm020488	HAS_SIL_MGB
pm020501	pm020502	HAS_SON_MGB
pm020501	pm020503	HAS_SON_MGB
pm020501	pm020519	HAS_SON_MGB
pm020501	pm020520	HAS_SON_MGB
pm020502	pm020504	HAS_SON_MGB
pm020503	pm020505	HAS_SON_MGB
pm020503	pm020506	HAS_SON_MGB
pm020503	pm020507	HAS_SON_MGB
pm020503	pm020508	HAS_SON_MGB
pm020503	pm020509	HAS_SON_MGB
pm020503w	pm020503	HAS_SIL_MGB
pm020504	pm020510	HAS_SON_MGB
pm020504	pm020511	HAS_SON_MGB
pm020506	pm020512	HAS_SON_MGB
pm020506	pm020513	HAS_SON_MGB
pm020507w	pm020507	HAS_SIL_MGB
pm020508	pm020514	HAS_SON_MGB
pm020509	pm020515	HAS_SON_MGB
pm020515	pm020516	HAS_SON_MGB
pm020515	pm020525	HAS_SON_MGB
pm020515	pm020526	HAS_SON_MGB
pm020515	pm020527	HAS_SON_MGB
pm020516	pm020517	HAS_SON_MGB
pm020518	pm020521	HAS_SON_MGB
pm020518	pm020548	HAS_SON_MGB
pm020521	pm020522	HAS_SON_MGB
pm020522	pm020523	HAS_SON_MGB
pm020522	pm020524	HAS_SON_MGB
pm020522	pm020554	HAS_SON_MGB
pm020522	pm020555	HAS_SON_MGB
pm020523	pm020528	HAS_SON_MGB
pm020523	pm020529	HAS_SON_MGB
pm020524	pm020530	HAS_SON_MGB
pm020527	pm020531	HAS_SON_MGB
pm020527w	pm020527	HAS_SIL_MGB
pm020528	pm020532	HAS_SON_MGB
pm020529	pm020533	HAS_SON_MGB
pm020530	pm020534	HAS_SIL_MGB
pm020530	pm020535	HAS_SON_MGB
pm020531	pm020518	HAS_SON_MGB
pm020532	pm020537	HAS_SON_MGB
pm020532	pm020538	HAS_SON_MGB
pm020533	pm020539	HAS_SON_MGB
pm020534	pm020540	HAS_SON_MGB
pm020534	pm020573	HAS_SON_MGB
pm020534	pm020574	HAS_SON_MGB
pm020539	pm020541	HAS_SON_MGB
pm020539	pm020542	HAS_SON_MGB
pm020540	pm020544	HAS_SIL_MGB
pm020540	pm020545	HAS_SON_MGB
pm020548	pm020551	HAS_SON_MGB
pm020548	pm020552	HAS_SON_MGB
pm020548	pm020553	HAS_SON_MGB
pm020548	pm020582	HAS_SON_MGB
pm020548w	pm020548	HAS_SIL_MGB
pm020551	pm020557	HAS_SON_MGB
pm020552	pm020558	HAS_SIL_MGB
pm020552	pm020559	HAS_SON_MGB
pm020553	pm020560	HAS_SON_MGB
pm020554	pm020561	HAS_SON_MGB
pm020555	pm020562	HAS_SON_MGB
pm020555	pm020563	HAS_SON_MGB
pm020558	pm020565	HAS_SON_MGB
pm020559	pm020564	HAS_SON_MGB
pm020560	pm020566	HAS_SON_MGB
pm020560	pm020587	HAS_SON_MGB
pm020561	pm020567	HAS_SON_MGB
pm020564	pm020569	HAS_SON_MGB
pm020565	pm020570	HAS_SON_MGB
pm020565	pm020571	HAS_SON_MGB
pm020567	pm020575	HAS_SON_MGB
pm020569	pm020577	HAS_SIL_MGB
pm020573	pm020578	HAS_SON_MGB
pm020575	pm020579	HAS_SON_MGB
pm020575w	pm020575	HAS_SIL_MGB
pm020579w1	pm020579	HAS_SIL_MGB
pm020579w2	pm020579	HAS_SIL_MGB
pm020582	pm020585	HAS_SON_MGB
pm020585	pm020588	HAS_SON_MGB
pm020585	pm020589	HAS_SON_MGB
pm020591	pm020593	HAS_SON_MGB
pm020592	pm020594	HAS_SON_MGB
pm020592	pm020596	HAS_SON_MGB
pm020592	pm020607	HAS_SON_MGB
pm020592	pm020725	HAS_SON_MGB
pm020592w	pm020592	HAS_SIL_MGB
pm020593	pm020597	HAS_SON_MGB
pm020596	pm020598	HAS_SON_MGB
pm020596	pm020608	HAS_SON_MGB
pm020596	pm020609	HAS_SON_MGB
pm020596w	pm020596	HAS_SIL_MGB
pm020597	pm020599	HAS_SON_MGB
pm020599	pm020600	HAS_SON_MGB
pm020600	pm020601	HAS_SON_MGB
pm020601	pm020602	HAS_SON_MGB
pm020602	pm020603	HAS_SON_MGB
pm020603	pm020592	HAS_SON_MGB
pm020603	pm020606	HAS_SON_MGB
pm020607	pm020613	HAS_SON_MGB
pm020613	pm020617	HAS_SON_MGB
pm020613	pm020638	HAS_SON_MGB
pm020613	pm020639	HAS_SON_MGB
pm020613	pm020665	HAS_SON_MGB
pm020613	pm020686	HAS_SON_MGB
pm020613w1	pm020613	HAS_SIL_MGB
pm020613w2	pm020613	HAS_SIL_MGB
pm020617	pm020618	HAS_SON_MGB
pm020617	pm020619	HAS_SON_MGB
pm020617	pm020640	HAS_SON_MGB
pm020617	pm020641	HAS_SON_MGB
pm020618	pm020620	HAS_SON_MGB
pm020619	pm020621	HAS_SON_MGB
pm020619	pm020622	HAS_SON_MGB
pm020619	pm020623	HAS_SON_MGB
pm020620	pm020624	HAS_SON_MGB
pm020621	pm020625	HAS_SON_MGB
pm020621w	pm020621	HAS_SIL_MGB
pm020622	pm020626	HAS_SON_MGB
pm020622	pm020627	HAS_SON_MGB
pm020623	pm020628	HAS_SON_MGB
pm020623	pm020650	HAS_SON_MGB
pm020624	pm020629	HAS_SON_MGB
pm020625	pm020630	HAS_SON_MGB
pm020625	pm020631	HAS_SON_MGB
pm020625	pm020632	HAS_SON_MGB
pm020626	pm020633	HAS_SON_MGB
pm020629	pm020634	HAS_SON_MGB
pm020629	pm020635	HAS_SON_MGB
pm020633	pm020636	HAS_SON_MGB
pm020638	pm020642	HAS_SON_MGB
pm020641	pm020647	HAS_SON_MGB
pm020641	pm020648	HAS_SON_MGB
pm020647	pm020652	HAS_SON_MGB
pm020648	pm020653	HAS_SON_MGB
pm020648	pm020654	HAS_SON_MGB
pm020648	pm020655	HAS_SON_MGB
pm020653	pm020657	HAS_SON_MGB
pm020654	pm020658	HAS_SON_MGB
pm020655	pm020659	HAS_SON_MGB
pm020657	pm020660	HAS_SON_MGB
pm020657	pm020661	HAS_SON_MGB
pm020658	pm020663	HAS_SON_MGB
pm020661	pm020664	HAS_SON_MGB
pm020665	pm020666	HAS_SON_MGB
pm020665	pm020667	HAS_SON_MGB
pm020665	pm020668	HAS_SON_MGB
pm020665	pm020692	HAS_SON_MGB
pm020666	pm020670	HAS_SON_MGB
pm020666	pm020671	HAS_SON_MGB
pm020666	pm020672	HAS_SON_MGB
pm020668	pm020675	HAS_SIL_MGB
pm020668	pm020674	HAS_SON_MGB
pm020668	pm020676	HAS_SON_MGB
pm020668	pm020694	HAS_SON_MGB
pm020670	pm020677	HAS_SON_MGB
pm020670	pm020678	HAS_SON_MGB
pm020670	pm020679	HAS_SON_MGB
pm020674	pm020680	HAS_SON_MGB
pm020677	pm020681	HAS_SON_MGB
pm020677	pm020682	HAS_SON_MGB
pm020678	pm020683	HAS_SON_MGB
pm020686	pm020693	HAS_SON_MGB
pm020686	pm020732	HAS_SON_MGB
pm020686	pm020733	HAS_SON_MGB
pm020686	pm020734	HAS_SON_MGB
pm020692	pm020695	HAS_SON_MGB
pm020693	pm020696	HAS_SON_MGB
pm020693	pm020697	HAS_SON_MGB
pm020693	pm020698	HAS_SON_MGB
pm020693	pm020699	HAS_SON_MGB
pm020693w	pm020693	HAS_SIL_MGB
pm020694	pm020703	HAS_SON_MGB
pm020696	pm020705	HAS_SON_MGB
pm020697	pm020706	HAS_SON_MGB
pm020698	pm020707	HAS_SON_MGB
pm020699	pm020708	HAS_SON_MGB
pm020703	pm020709	HAS_SON_MGB
pm020705	pm020712	HAS_SON_MGB
pm020706	pm020713	HAS_SON_MGB
pm020707	pm020714	HAS_SON_MGB
pm020708	pm020715	HAS_SON_MGB
pm020712	pm020717	HAS_SON_MGB
pm020713	pm020718	HAS_SON_MGB
pm020714	pm020719	HAS_SON_MGB
pm020715	pm020720	HAS_SON_MGB
pm020715	pm020721	HAS_SON_MGB
pm020715	pm020722	HAS_SON_MGB
pm020717	pm020723	HAS_SON_MGB
pm020719	pm020724	HAS_SON_MGB
pm020725	pm020726	HAS_SON_MGB
pm020725	pm020727	HAS_SON_MGB
pm020725	pm020752	HAS_SON_MGB
pm020726	pm020728	HAS_SON_MGB
pm020727	pm020731	HAS_SON_MGB
pm020731	pm020735	HAS_SON_MGB
pm020732	pm020736	HAS_SON_MGB
pm020734	pm020738	HAS_SON_MGB
pm020735	pm020740	HAS_SON_MGB
pm020735	pm020767	HAS_SON_MGB
pm020735	pm020768	HAS_SON_MGB
pm020736	pm020741	HAS_SON_MGB
pm020740	pm020744	HAS_SON_MGB
pm020744	pm020745	HAS_SON_MGB
pm020745w	pm020745	HAS_SIL_MGB
pm020746	pm020749	HAS_SON_MGB
pm020747	pm020750	HAS_SON_MGB
pm020748	pm020751	HAS_SON_MGB
pm020748	pm020777	HAS_SON_MGB
pm020749	pm020755	HAS_SON_MGB
pm020750	pm020756	HAS_SON_MGB
pm020751	pm020757	HAS_SON_MGB
pm020755	pm020760	HAS_SON_MGB
pm020756	pm020761	HAS_SON_MGB
pm020757	pm020762	HAS_SON_MGB
pm020760	pm020763	HAS_SON_MGB
pm020761	pm020764	HAS_SON_MGB
pm020761	pm020765	HAS_SON_MGB
pm020762	pm020766	HAS_SON_MGB
pm020763	pm020769	HAS_SON_MGB
pm020764	pm020770	HAS_SON_MGB
pm020766	pm020771	HAS_SON_MGB
pm020769	pm020772	HAS_SON_MGB
pm020772	pm020773	HAS_SON_MGB
pm020773	pm020747	HAS_SON_MGB
pm020773	pm020748	HAS_SON_MGB
pm020777	pm020778	HAS_SON_MGB
pm020777	pm020779	HAS_SON_MGB
pm020777w	pm020777	HAS_SIL_MGB
pm020778	pm020780	HAS_SON_MGB
pm020778w	pm020778	HAS_SIL_MGB
pm020779	pm020781	HAS_SON_MGB
pm020780	pm020782	HAS_SON_MGB
pm020780w	pm020780	HAS_SIL_MGB
pm020781	pm020783	HAS_SON_MGB
pm020782	pm020784	HAS_SON_MGB
pm020782	pm020785	HAS_SON_MGB
pm020782w1	pm020782	HAS_SIL_MGB
pm020782w2	pm020782	HAS_SIL_MGB
pm020783	pm020786	HAS_SON_MGB
pm020784	pm020787	HAS_SON_MGB
pm020784w	pm020784	HAS_SIL_MGB
pm020785	pm020788	HAS_SON_MGB
pm020785	pm020789	HAS_SON_MGB
pm020786	pm020790	HAS_SON_MGB
pm020787	pm020791	HAS_SON_MGB
pm020787w	pm020787	HAS_SIL_MGB
pm020788	pm020792	HAS_SON_MGB
pm020789	pm020793	HAS_SON_MGB
pm020790	pm020794	HAS_SON_MGB
pm020791	pm020795	HAS_SON_MGB
pm020791w	pm020791	HAS_SIL_MGB
pm020792	pm020796	HAS_SON_MGB
pm020793	pm020797	HAS_SON_MGB
pm020796	pm020798	HAS_SON_MGB
pm020797	pm020799	HAS_SON_MGB
pm020799	pm020800	HAS_SON_MGB
pm020802	pm020803	HAS_SON_MGB
pm020803	pm020804	HAS_SON_MGB
pm020804	pm020805	HAS_SON_MGB
pm020805	pm020806	HAS_SON_MGB
pm020806	pm020807	HAS_SON_MGB
pm020807	pm020808	HAS_SON_MGB
pm020808	pm020809	HAS_SON_MGB
pm020809	pm020810	HAS_SON_MGB
pm020809	pm020843	HAS_SON_MGB
pm020809	pm020844	HAS_SON_MGB
pm020810	pm020820	HAS_SON_MGB
pm020810	pm020812	HAS_SON_MGB
pm020810	pm020813	HAS_SON_MGB
pm020810	pm020821	HAS_SON_MGB
pm020810	pm020815	HAS_SON_MGB
pm020810	pm020846	HAS_SON_MGB
pm020810	pm020847	HAS_SON_MGB
pm020813	pm020816	HAS_SON_MGB
pm020815	pm020817	HAS_SON_MGB
pm020816	pm020818	HAS_SON_MGB
pm020817	pm020819	HAS_SON_MGB
pm020820	pm020822	HAS_SON_MGB
pm020820	pm020823	HAS_SON_MGB
pm020820	pm020824	HAS_SON_MGB
pm020821	pm020825	HAS_SON_MGB
pm020822	pm020826	HAS_SON_MGB
pm020825	pm020827	HAS_SON_MGB
pm020826	pm020828	HAS_SON_MGB
pm020827	pm020829	HAS_SON_MGB
pm020828	pm020830	HAS_SON_MGB
pm020829	pm020831	HAS_SON_MGB
pm020829	pm020832	HAS_SON_MGB
pm020829	pm020833	HAS_SON_MGB
pm020829	pm020866	HAS_SON_MGB
pm020829	pm020867	HAS_SON_MGB
pm020830	pm020834	HAS_SON_MGB
pm020831	pm020835	HAS_SON_MGB
pm020833	pm020836	HAS_SON_MGB
pm020834	pm020837	HAS_SON_MGB
pm020835	pm020838	HAS_SON_MGB
pm020836	pm020839	HAS_SON_MGB
pm020837	pm020840	HAS_SON_MGB
pm020838	pm020841	HAS_SON_MGB
pm020839	pm020842	HAS_SON_MGB
pm020839	pm020875	HAS_SON_MGB
pm020840	pm020845	HAS_SON_MGB
pm020843	pm020848	HAS_SON_MGB
pm020844	pm020849	HAS_SON_MGB
pm020845	pm020850	HAS_SON_MGB
pm020847	pm020851	HAS_SON_MGB
pm020848	pm020852	HAS_SON_MGB
pm020849	pm020853	HAS_SON_MGB
pm020849	pm020854	HAS_SON_MGB
pm020850	pm020855	HAS_SON_MGB
pm020850	pm020856	HAS_SON_MGB
pm020850	pm020857	HAS_SON_MGB
pm020850	pm020858	HAS_SON_MGB
pm020855	pm020859	HAS_SON_MGB
pm020857	pm020860	HAS_SON_MGB
pm020859	pm020861	HAS_SON_MGB
pm020860	pm020862	HAS_SON_MGB
pm020866	pm020868	HAS_SON_MGB
pm020867	pm020869	HAS_SON_MGB
pm020867	pm020870	HAS_SON_MGB
pm020867	pm020871	HAS_SON_MGB
pm020868	pm020872	HAS_SON_MGB
pm020869	pm020873	HAS_SON_MGB
pm020870	pm020874	HAS_SON_MGB
pm020872	pm020876	HAS_SON_MGB
pm020872	pm020877	HAS_SON_MGB
pm020873	pm020878	HAS_SON_MGB
pm020875	pm020880	HAS_SON_MGB
pm020879	pm020881	HAS_SON_MGB
pm020879	pm020882	HAS_SON_MGB
pm020884	pm020885	HAS_SON_MGB
pm020885	pm020886	HAS_SON_MGB
pm020885	pm020887	HAS_SON_MGB
pm020885	pm020888	HAS_SON_MGB
pm020885	pm020901	HAS_SON_MGB
pm020885w	pm020885	HAS_SIL_MGB
pm020886	pm020889	HAS_SON_MGB
pm020889	pm020890	HAS_SON_MGB
pm020890	pm020891	HAS_SON_MGB
pm020891	pm020892	HAS_SON_MGB
pm020892	pm020893	HAS_SON_MGB
pm020898	pm020903	HAS_SON_MGB
pm020900	pm020904	HAS_SON_MGB
pm020901	pm020905	HAS_SON_MGB
pm020903	pm020906	HAS_SON_MGB
pm020904	pm020907	HAS_SON_MGB
pm020904	pm020908	HAS_SON_MGB
pm020905	pm020909	HAS_SON_MGB
pm020906	pm020910	HAS_SON_MGB
pm020907	pm020911	HAS_SON_MGB
pm020908	pm020912	HAS_SON_MGB
pm020909	pm020913	HAS_SON_MGB
pm020910	pm020914	HAS_SON_MGB
pm020911	pm020915	HAS_SON_MGB
pm020913	pm020916	HAS_SON_MGB
pm020914	pm020917	HAS_SON_MGB
pm020916	pm020919	HAS_SON_MGB
pm020917	pm020920	HAS_SON_MGB
pm020918	pm020921	HAS_SON_MGB
pm020919	pm020922	HAS_SON_MGB
pm020919	pm020923	HAS_SON_MGB
pm020920	pm020924	HAS_SON_MGB
pm020921	pm020925	HAS_SON_MGB
pm020922	pm020900	HAS_SON_MGB
pm020923	pm020898	HAS_SON_MGB
pm020923	pm020899	HAS_SON_MGB
pm020924	pm020926	HAS_SON_MGB
pm020925	pm020927	HAS_SON_MGB
pm020926	pm020928	HAS_SON_MGB
pm020927	pm020929	HAS_SON_MGB
pm020929	pm020930	HAS_SON_MGB
pm020932	pm020934	HAS_SON_MGB
pm020933	pm020935	HAS_SON_MGB
pm020933	pm020954	HAS_SON_MGB
pm020933	pm020955	HAS_SON_MGB
pm020933	pm020998	HAS_SON_MGB
pm020934	pm020936	HAS_SON_MGB
pm020935	pm020937	HAS_SON_MGB
pm020935	pm020938	HAS_SON_MGB
pm020936	pm020939	HAS_SON_MGB
pm020937	pm020940	HAS_SON_MGB
pm020939	pm020933	HAS_SON_MGB
pm020940	pm020942	HAS_SON_MGB
pm020942	pm020943	HAS_SON_MGB
pm020943	pm020944	HAS_SON_MGB
pm020944	pm020945	HAS_SON_MGB
pm020945	pm020946	HAS_SON_MGB
pm020946	pm020947	HAS_SON_MGB
pm020947	pm020948	HAS_SON_MGB
pm020948	pm020949	HAS_SON_MGB
pm020949	pm020950	HAS_SON_MGB
pm020950	pm020951	HAS_SON_MGB
pm020951	pm020952	HAS_SON_MGB
pm020952	pm020953	HAS_SON_MGB
pm020952w	pm020952	HAS_SIL_MGB
pm020954	pm020956	HAS_SON_MGB
pm020955	pm020957	HAS_SON_MGB
pm020956	pm020958	HAS_SON_MGB
pm020957	pm020959	HAS_SON_MGB
pm020957	pm021001	HAS_SON_MGB
pm020957	pm021002	HAS_SON_MGB
pm020957	pm021003	HAS_SON_MGB
pm020958	pm020960	HAS_SON_MGB
pm020958	pm020961	HAS_SON_MGB
pm020958w	pm020958	HAS_SIL_MGB
pm020959	pm020962	HAS_SON_MGB
pm020961	pm020963	HAS_SON_MGB
pm020961	pm020964	HAS_SON_MGB
pm020961	pm020965	HAS_SON_MGB
pm020961	pm020966	HAS_SON_MGB
pm020961w	pm020961	HAS_SIL_MGB
pm020962	pm020967	HAS_SON_MGB
pm020962	pm021005	HAS_SON_MGB
pm020963	pm020968	HAS_SON_MGB
pm020963w	pm020963	HAS_SIL_MGB
pm020964	pm020969	HAS_SON_MGB
pm020964w	pm020964	HAS_SIL_MGB
pm020965	pm020970	HAS_SON_MGB
pm020965	pm020971	HAS_SON_MGB
pm020967	pm020973	HAS_SON_MGB
pm020967	pm021006	HAS_SON_MGB
pm020968	pm020975	HAS_SON_MGB
pm020968w	pm020968	HAS_SIL_MGB
pm020969	pm020976	HAS_SON_MGB
pm020973	pm020977	HAS_SON_MGB
pm020973	pm021007	HAS_SON_MGB
pm020975	pm020978	HAS_SON_MGB
pm020975w	pm020975	HAS_SIL_MGB
pm020976	pm020979	HAS_SON_MGB
pm020977	pm020980	HAS_SON_MGB
pm020978	pm020981	HAS_SON_MGB
pm020978w	pm020978	HAS_SIL_MGB
pm020979	pm020982	HAS_SON_MGB
pm020980	pm020983	HAS_SON_MGB
pm020981	pm020984	HAS_SON_MGB
pm020981w	pm020981	HAS_SIL_MGB
pm020982	pm020985	HAS_SON_MGB
pm020982	pm020986	HAS_SON_MGB
pm020983	pm020987	HAS_SON_MGB
pm020984	pm020988	HAS_SON_MGB
pm020984w	pm020984	HAS_SIL_MGB
pm020985	pm020989	HAS_SON_MGB
pm020986	pm020990	HAS_SON_MGB
pm020987	pm020991	HAS_SON_MGB
pm020987	pm021011	HAS_SON_MGB
pm020987	pm021012	HAS_SON_MGB
pm020988	pm020992	HAS_SON_MGB
pm020988w	pm020988	HAS_SIL_MGB
pm020989	pm020993	HAS_SON_MGB
pm020990	pm020994	HAS_SON_MGB
pm020992w	pm020992	HAS_SIL_MGB
pm020995	pm020999	HAS_SON_MGB
pm020995	pm021000	HAS_SON_MGB
pm021002	pm021004	HAS_SON_MGB
pm021006	pm021010	HAS_SON_MGB
pm021014	pm021015	HAS_SON_MGB
pm021015	pm021016	HAS_SON_MGB
pm021016	pm021017	HAS_SON_MGB
pm021017	pm021018	HAS_SON_MGB
pm021018	pm021019	HAS_SON_MGB
pm021018	pm021023	HAS_SON_MGB
pm021018	pm021024	HAS_SON_MGB
pm021018	pm021025	HAS_SON_MGB
pm021018	pm021372	HAS_SON_MGB
pm021019	pm021029	HAS_SON_MGB
pm021019	pm021177	HAS_SON_MGB
pm021019	pm021194	HAS_SON_MGB
pm021019	pm021225	HAS_SON_MGB
pm021029	pm021030	HAS_SON_MGB
pm021029	pm021099	HAS_SON_MGB
pm021029	pm021100	HAS_SON_MGB
pm021029	pm021131	HAS_SON_MGB
pm021030	pm021031	HAS_SON_MGB
pm021030	pm021101	HAS_SON_MGB
pm021030	pm021102	HAS_SON_MGB
pm021030	pm021103	HAS_SON_MGB
pm021031	pm021032	HAS_SON_MGB
pm021031	pm021033	HAS_SON_MGB
pm021031	pm021059	HAS_SON_MGB
pm021031	pm021060	HAS_SON_MGB
pm021031	pm021061	HAS_SON_MGB
pm021032	pm021034	HAS_SON_MGB
pm021033	pm021035	HAS_SON_MGB
pm021033	pm021062	HAS_SON_MGB
pm021034	pm021036	HAS_SON_MGB
pm021035	pm021037	HAS_SON_MGB
pm021035	pm021038	HAS_SON_MGB
pm021035	pm021067	HAS_SON_MGB
pm021036	pm021039	HAS_SON_MGB
pm021036	pm021040	HAS_SON_MGB
pm021037	pm021041	HAS_SON_MGB
pm021037	pm021042	HAS_SON_MGB
pm021037	pm021043	HAS_SON_MGB
pm021038	pm021044	HAS_SON_MGB
pm021039	pm021045	HAS_SON_MGB
pm021040	pm021046	HAS_SON_MGB
pm021041	pm021047	HAS_SON_MGB
pm021042	pm021048	HAS_SON_MGB
pm021043	pm021049	HAS_SON_MGB
pm021044	pm021050	HAS_SON_MGB
pm021044	pm021080	HAS_SON_MGB
pm021045	pm021051	HAS_SON_MGB
pm021047	pm021052	HAS_SON_MGB
pm021048	pm021053	HAS_SON_MGB
pm021049	pm021054	HAS_SON_MGB
pm021050	pm021055	HAS_SON_MGB
pm021051	pm021056	HAS_SON_MGB
pm021052	pm021057	HAS_SON_MGB
pm021055	pm021058	HAS_SON_MGB
pm021059	pm021063	HAS_SON_MGB
pm021059	pm021064	HAS_SON_MGB
pm021060	pm021065	HAS_SON_MGB
pm021061	pm021066	HAS_SON_MGB
pm021063	pm021068	HAS_SON_MGB
pm021063	pm021069	HAS_SON_MGB
pm021064	pm021070	HAS_SON_MGB
pm021065	pm021071	HAS_SON_MGB
pm021066	pm021072	HAS_SON_MGB
pm021066	pm021073	HAS_SON_MGB
pm021067	pm021074	HAS_SON_MGB
pm021068	pm021075	HAS_SON_MGB
pm021069	pm021076	HAS_SON_MGB
pm021070	pm021077	HAS_SON_MGB
pm021071	pm021078	HAS_SON_MGB
pm021073	pm021079	HAS_SON_MGB
pm021073	pm021121	HAS_SON_MGB
pm021074	pm021081	HAS_SON_MGB
pm021075	pm021082	HAS_SON_MGB
pm021077	pm021083	HAS_SON_MGB
pm021078	pm021084	HAS_SON_MGB
pm021079	pm021085	HAS_SON_MGB
pm021079	pm021123	HAS_SON_MGB
pm021079	pm021124	HAS_SON_MGB
pm021080	pm021086	HAS_SON_MGB
pm021082	pm021087	HAS_SON_MGB
pm021082	pm021329	HAS_SON_MGB
pm021083	pm021330	HAS_SON_MGB
pm021084	pm021090	HAS_SON_MGB
pm021085	pm021091	HAS_SON_MGB
pm021086	pm021092	HAS_SON_MGB
pm021087	pm021093	HAS_SON_MGB
pm021090	pm021168	HAS_SON_MGB
pm021091	pm021097	HAS_SON_MGB
pm021094	pm021098	HAS_SON_MGB
pm021098	pm021341	HAS_SON_MGB
pm021099	pm021104	HAS_SON_MGB
pm021100	pm021105	HAS_SON_MGB
pm021100	pm021106	HAS_SON_MGB
pm021101	pm021107	HAS_SON_MGB
pm021102	pm021108	HAS_SON_MGB
pm021103	pm021109	HAS_SON_MGB
pm021103	pm021110	HAS_SON_MGB
pm021104	pm021111	HAS_SON_MGB
pm021105	pm021112	HAS_SON_MGB
pm021106	pm021113	HAS_SON_MGB
pm021107	pm021114	HAS_SON_MGB
pm021109	pm021115	HAS_SON_MGB
pm021110	pm021116	HAS_SON_MGB
pm021112	pm021117	HAS_SON_MGB
pm021113	pm021118	HAS_SON_MGB
