source	target	relationship
pm027010	pm027017	HAS_SON_MGB
pm027010w	pm027010	HAS_SIL_MGB
pm027010	pm027016	HAS_SON_MGB
pm027016	pm027019	HAS_SON_MGB
pm027010	pm027017	HAS_SON_MGB
pm029771	pm029785	HAS_SON_MGB
pm056155	pm056158	HAS_SON_MGB
pm036799	pm036801	HAS_SON_MGB
pm036801	pm036803	HAS_SON_MGB
pm037773	pm037775	HAS_SON_MGB
pm037865	pm037871	HAS_SON_MGB
pm037871	pm037878	HAS_SON_MGB
pm037878	pm037881	HAS_SON_MGB
pm037878	pm037882	HAS_SON_MGB
pm037878	pm037854	HAS_SON_MGB
pm040583	pm040589	HAS_SON_MGB
pm065622	pm065625	HAS_SON_MGB
pm065640	pm065648	HAS_SON_MGB
pm065648	pm065653	HAS_SON_MGB
pm068323	pm068346	HAS_SON_MGB
pm068346	pm068347	HAS_SON_MGB
pm068347	pm068349	HAS_SON_MGB
pm068347	pm068350	HAS_SON_MGB
pm068346	pm068348	HAS_SON_MGB
pm068348	pm068351	HAS_SON_MGB
pm068348	pm068352	HAS_SON_MGB
pm068348	pm068353	HAS_SON_MGB
pm068346	pm068390	HAS_SON_MGB
pm068390	pm068394	HAS_SON_MGB
pm068346	pm068391	HAS_SON_MGB
pm068346w	pm068346	HAS_SIL_MGB
pm068346	pm068347	HAS_SON_MGB
pm068347	pm068349	HAS_SON_MGB
pm068347	pm068350	HAS_SON_MGB
pm068346	pm068348	HAS_SON_MGB
pm068348	pm068351	HAS_SON_MGB
pm068348	pm068352	HAS_SON_MGB
pm068348	pm068353	HAS_SON_MGB
pm068346	pm068390	HAS_SON_MGB
pm068390	pm068394	HAS_SON_MGB
pm068346	pm068391	HAS_SON_MGB
pm075505	pm075511	HAS_SON_MGB
pm075511	pm075517	HAS_SON_MGB
pm087431	pm087442	HAS_SON_MGB
pm057565	pm057569	HAS_SON_MGB
pm057569	pm057574	HAS_SON_MGB
pm057574	pm057578	HAS_SON_MGB
pm024085	pm024096	HAS_SIL_MGB
pm017645	pm017647	HAS_SON_MGB
pm017647	pm017649	HAS_SON_MGB
pm017649	pm017652	HAS_SON_MGB
pm017649	pm017653	HAS_SON_MGB
pm017647	pm017650	HAS_SON_MGB
pm017650	pm017654	HAS_SON_MGB
pm017646	pm017648	HAS_SON_MGB
pm017648	pm017651	HAS_SON_MGB
pm017651	pm017661	HAS_SON_MGB
pm041583	pm041589	HAS_SON_MGB
pm051203	pm051208	HAS_SIL_MGB
pm051208	pm051215	HAS_SON_MGB
pm051208w	pm051208	HAS_SIL_MGB
pm051208	pm051215	HAS_SON_MGB
pm059305	pm059310	HAS_SON_MGB
pm069069	pm069073	HAS_SON_MGB
pm069645	pm069649	HAS_SIL_MGB
pm069649	pm069652	HAS_SON_MGB
pm069649	pm069653	HAS_SON_MGB
pm069649w	pm069649	HAS_SIL_MGB
pm069649	pm069652	HAS_SON_MGB
pm069649	pm069653	HAS_SON_MGB
pm075139	pm075142	HAS_SON_MGB
pm075142	pm075145	HAS_SON_MGB
pm075145	pm075148	HAS_SON_MGB
pm076060	pm076063	HAS_SON_MGB
pm076063	pm076068	HAS_SON_MGB
pm076068	pm076075	HAS_SON_MGB
pm077837	pm077844	HAS_SON_MGB
pm084166	pm084168	HAS_SON_MGB
pm084168	pm084170	HAS_SON_MGB
pm084170	pm084171	HAS_SON_MGB
pm084170	pm084173	HAS_SON_MGB
pm084192	pm084195	HAS_SON_MGB
pm038878	pm038910	HAS_SON_MGB
pm038910	pm038915	HAS_SON_MGB
pm038915	pm038922	HAS_SON_MGB
pm038934	pm038939	HAS_SON_MGB
pm000375	pm000377	HAS_SON_MGB
pm000377	pm000379	HAS_SON_MGB
pm071794	pm071798	HAS_SON_MGB
pm010428	pm010431	HAS_SON_MGB
pm010431	pm010436	HAS_SON_MGB
pm010436	pm010442	HAS_SON_MGB
pm011025	pm011030	HAS_SON_MGB
pm011030	pm011036	HAS_SON_MGB
pm011036	pm011039	HAS_SON_MGB
pm012621	pm012624	HAS_SON_MGB
pm012624	pm012625	HAS_SON_MGB
pm058946	pm058955	HAS_SON_MGB
pm038772	pm038779	HAS_SON_MGB
pm038779	pm038785	HAS_SON_MGB
pm038779w	pm038779	HAS_SIL_MGB
pm038779	pm038785	HAS_SON_MGB
pm044539	pm044545	HAS_SON_MGB
pm044545	pm044548	HAS_SIL_MGB
pm044548	pm044553	HAS_SON_MGB
pm044545	pm044549	HAS_SON_MGB
pm048189	pm048195	HAS_SON_MGB
pm048202	pm048204	HAS_SON_MGB
pm048204	pm048207	HAS_SIL_MGB
pm048204	pm048206	HAS_SON_MGB
pm057931	pm057939	HAS_SON_MGB
pm057939	pm057941	HAS_SON_MGB
pm057941	pm057944	HAS_SON_MGB
pm057941	pm057963	HAS_SON_MGB
pm057941	pm057964	HAS_SON_MGB
pm057941	pm057965	HAS_SON_MGB
pm057941	pm057966	HAS_SON_MGB
pm057941	pm057967	HAS_SON_MGB
pm057939	pm057961	HAS_SON_MGB
pm057961	pm057968	HAS_SON_MGB
pm057939w	pm057939	HAS_SIL_MGB
pm057939	pm057941	HAS_SON_MGB
pm057941	pm057944	HAS_SON_MGB
pm057941	pm057963	HAS_SON_MGB
pm057941	pm057964	HAS_SON_MGB
pm057941	pm057965	HAS_SON_MGB
pm057941	pm057966	HAS_SON_MGB
pm057941	pm057967	HAS_SON_MGB
pm057939	pm057961	HAS_SON_MGB
pm057961	pm057968	HAS_SON_MGB
pm070191	pm070196	HAS_SON_MGB
pm080930	pm080937	HAS_SON_MGB
pm080937	pm080945	HAS_SON_MGB
pm074653	pm074657	HAS_SON_MGB
pm074657	pm074666	HAS_SON_MGB
pm074657	pm074667	HAS_SON_MGB
pm074657	pm074668	HAS_SON_MGB
pm074657w	pm074657	HAS_SIL_MGB
pm074657	pm074666	HAS_SON_MGB
pm074657	pm074667	HAS_SON_MGB
pm074657	pm074668	HAS_SON_MGB
pm075244	pm075256	HAS_SON_MGB
pm016692	pm016695	HAS_SON_MGB
pm084732	pm084733	HAS_SON_MGB
pm084733	pm084737	HAS_SON_MGB
pm084737	pm084738	HAS_SON_MGB
pm084733w	pm084733	HAS_SIL_MGB
pm084733	pm084737	HAS_SON_MGB
pm084737	pm084738	HAS_SON_MGB
pm086170	pm086174	HAS_SON_MGB
pm086174	pm086178	HAS_SON_MGB
pm086178	pm086181	HAS_SON_MGB
pm086174	pm086179	HAS_SON_MGB
pm086174w	pm086174	HAS_SIL_MGB
pm086174	pm086178	HAS_SON_MGB
pm086178	pm086181	HAS_SON_MGB
pm086174	pm086179	HAS_SON_MGB
pm001919	pm001927	HAS_SIL_MGB
pm001927w	pm001927	HAS_SIL_MGB
pm014378	pm014387	HAS_SON_MGB
pm014387	pm014400	HAS_SON_MGB
pm014400	pm014411	HAS_SON_MGB
pm040795	pm040797	HAS_SON_MGB
pm040797	pm040798	HAS_SON_MGB
pm040798	pm040800	HAS_SON_MGB
pm040797	pm040799	HAS_SON_MGB
pm040799	pm040801	HAS_SON_MGB
pm025684	pm025739	HAS_SON_MGB
pm025739	pm025743	HAS_SON_MGB
pm025743	pm025751	HAS_SIL_MGB
pm025739w	pm025739	HAS_SIL_MGB
pm025739	pm025743	HAS_SON_MGB
pm025743	pm025751	HAS_SIL_MGB
pm037456	pm037464	HAS_SON_MGB
pm037464	pm037471	HAS_SON_MGB
pm037464	pm037472	HAS_SON_MGB
pm037690	pm037692	HAS_SON_MGB
pm057803	pm057806	HAS_SON_MGB
pm057806	pm057809	HAS_SON_MGB
pm061920	pm061924	HAS_SON_MGB
pm066231	pm066244	HAS_SON_MGB
pm066244	pm066254	HAS_SON_MGB
pm066650	pm066655	HAS_SON_MGB
pm066655	pm066660	HAS_SON_MGB
pm066660	pm066662	HAS_SON_MGB
pm066660	pm066663	HAS_SON_MGB
pm066660	pm066664	HAS_SON_MGB
pm067864	pm067866	HAS_SON_MGB
pm067866	pm067869	HAS_SON_MGB
pm067869	pm067872	HAS_SON_MGB
pm067869	pm067891	HAS_SON_MGB
pm067869	pm067892	HAS_SON_MGB
pm075717	pm075726	HAS_SON_MGB
pm075726	pm075734	HAS_SON_MGB
pm075734	pm075740	HAS_SON_MGB
pm082147	pm082148	HAS_SON_MGB
pm082148	pm082149	HAS_SON_MGB
pm082149	pm082205	HAS_SON_MGB
pm082149	pm082153	HAS_SON_MGB
pm082148	pm082150	HAS_SON_MGB
pm082150	pm082206	HAS_SON_MGB
pm082150	pm082207	HAS_SON_MGB
pm082150	pm082267	HAS_SON_MGB
pm082148	pm082151	HAS_SON_MGB
pm082151	pm082160	HAS_SON_MGB
pm082151	pm082268	HAS_SON_MGB
pm082148	pm082184	HAS_SON_MGB
pm082184	pm082269	HAS_SON_MGB
pm082184	pm082327	HAS_SON_MGB
pm082184	pm082328	HAS_SON_MGB
pm082184	pm082399	HAS_SON_MGB
pm082184	pm082176	HAS_SON_MGB
pm082184	pm082520	HAS_SON_MGB
pm082148w	pm082148	HAS_SIL_MGB
pm082148	pm082149	HAS_SON_MGB
pm082149	pm082205	HAS_SON_MGB
pm082149	pm082153	HAS_SON_MGB
pm082148	pm082150	HAS_SON_MGB
pm082150	pm082206	HAS_SON_MGB
pm082150	pm082207	HAS_SON_MGB
pm082150	pm082267	HAS_SON_MGB
pm082148	pm082151	HAS_SON_MGB
pm082151	pm082160	HAS_SON_MGB
pm082151	pm082268	HAS_SON_MGB
pm082148	pm082184	HAS_SON_MGB
pm082184	pm082269	HAS_SON_MGB
pm082184	pm082327	HAS_SON_MGB
pm082184	pm082328	HAS_SON_MGB
pm082184	pm082399	HAS_SON_MGB
pm082184	pm082176	HAS_SON_MGB
pm082184	pm082520	HAS_SON_MGB
pm030819	pm030826	HAS_SON_MGB
pm030826w	pm030826	HAS_SIL_MGB
pm030851	pm030857	HAS_SON_MGB
pm030857	pm030867	HAS_SON_MGB
pm030857w	pm030857	HAS_SIL_MGB
pm030857	pm030867	HAS_SON_MGB
pm044543	pm044547	HAS_SON_MGB
pm044547	pm044552	HAS_SON_MGB
pm068999	pm069001	HAS_SON_MGB
pm069001	pm069007	HAS_SON_MGB
pm069007	pm069010	HAS_SIL_MGB
pm069001	pm069008	HAS_SON_MGB
pm069008	pm069011	HAS_SON_MGB
pm069008	pm069012	HAS_SON_MGB
pm069001	pm069048	HAS_SON_MGB
pm069048	pm069054	HAS_SON_MGB
pm069048	pm069055	HAS_SON_MGB
pm069001w	pm069001	HAS_SIL_MGB
pm069001	pm069007	HAS_SON_MGB
pm069007	pm069010	HAS_SIL_MGB
pm069001	pm069008	HAS_SON_MGB
pm069008	pm069011	HAS_SON_MGB
pm069008	pm069012	HAS_SON_MGB
pm069001	pm069048	HAS_SON_MGB
pm069048	pm069054	HAS_SON_MGB
pm069048	pm069055	HAS_SON_MGB
pm013856	pm013864	HAS_SON_MGB
pm013864	pm013872	HAS_SON_MGB
pm013872	pm013876	HAS_SON_MGB
pm013864w	pm013864	HAS_SIL_MGB
pm013864	pm013872	HAS_SON_MGB
pm013872	pm013876	HAS_SON_MGB
pm063942	pm063951	HAS_SON_MGB
pm063951	pm063957	HAS_SON_MGB
pm063951w	pm063951	HAS_SIL_MGB
pm063951	pm063957	HAS_SON_MGB
pm071088	pm071096	HAS_SON_MGB
pm075025	pm075027	HAS_SON_MGB
pm075027	pm075031	HAS_SON_MGB
pm075031	pm075034	HAS_SON_MGB
pm073780	pm073786	HAS_SON_MGB
pm073786	pm073936	HAS_SON_MGB
pm073936	pm073937	HAS_SON_MGB
pm073936	pm074003	HAS_SON_MGB
pm073936	pm074004	HAS_SON_MGB
pm073936	pm074005	HAS_SON_MGB
pm073786	pm074027	HAS_SON_MGB
pm074027	pm074028	HAS_SON_MGB
pm012557	pm012562	HAS_SON_MGB
pm022680	pm022683	HAS_SON_MGB
pm022683	pm022692	HAS_SON_MGB
pm022692	pm022694	HAS_SON_MGB
pm022692	pm022695	HAS_SON_MGB
pm023029	pm023036	HAS_SON_MGB
pm023036	pm023040	HAS_SON_MGB
pm033758	pm033760	HAS_SON_MGB
pm033760	pm033763	HAS_SON_MGB
pm033763	pm033766	HAS_SON_MGB
pm040239	pm040243	HAS_SON_MGB
pm040243	pm040248	HAS_SON_MGB
pm041901	pm041910	HAS_SON_MGB
pm041910w	pm041910	HAS_SIL_MGB
pm003777	pm003788	HAS_SON_MGB
pm003788	pm003790	HAS_SIL_MGB
pm003790	pm003795	HAS_SIL_MGB
pm003788	pm003791	HAS_SON_MGB
pm003788	pm003792	HAS_SON_MGB
pm003792	pm003796	HAS_SON_MGB
pm003792	pm003797	HAS_SON_MGB
pm003788	pm003793	HAS_SON_MGB
pm003793	pm003798	HAS_SON_MGB
pm052933	pm052936	HAS_SON_MGB
pm052936	pm052939	HAS_SON_MGB
pm052939	pm052941	HAS_SIL_MGB
pm052939	pm052942	HAS_SON_MGB
pm052939	pm052943	HAS_SON_MGB
pm053347	pm053351	HAS_SON_MGB
pm053351w	pm053351	HAS_SIL_MGB
pm057828	pm057834	HAS_SON_MGB
pm057834	pm057837	HAS_SON_MGB
pm058508	pm058510	HAS_SON_MGB
pm058510w	pm058510	HAS_SIL_MGB
pm058509	pm058512	HAS_SON_MGB
pm058512	pm058513	HAS_SON_MGB
pm058513	pm058514	HAS_SON_MGB
pm058844	pm058846	HAS_SON_MGB
pm058846	pm058847	HAS_SON_MGB
pm062158	pm062168	HAS_SON_MGB
pm069000	pm069003	HAS_SON_MGB
pm007900	pm007906	HAS_SON_MGB
pm007906	pm007912	HAS_SON_MGB
pm072852	pm072860	HAS_SON_MGB
pm072860	pm072861	HAS_SON_MGB
pm072861	pm072863	HAS_SON_MGB
pm072860	pm072862	HAS_SON_MGB
pm073806	pm073815	HAS_SON_MGB
pm073913	pm073915	HAS_SON_MGB
pm073915	pm073920	HAS_SON_MGB
pm073920	pm073925	HAS_SON_MGB
pm002031	pm002032	HAS_SON_MGB
pm002032	pm002035	HAS_SON_MGB
pm002035	pm002039	HAS_SON_MGB
pm002035	pm002040	HAS_SON_MGB
pm002032	pm002063	HAS_SON_MGB
pm002063	pm002069	HAS_SON_MGB
pm002032	pm002064	HAS_SON_MGB
pm002064	pm002070	HAS_SON_MGB
pm002032	pm002065	HAS_SON_MGB
pm002065	pm002071	HAS_SON_MGB
pm002065	pm002072	HAS_SON_MGB
pm051633	pm051637	HAS_SON_MGB
pm051637	pm051643	HAS_SON_MGB
pm051643	pm051645	HAS_SON_MGB
pm052051	pm052053	HAS_SON_MGB
pm016548	pm016550	HAS_SON_MGB
pm071763	pm071749	HAS_SON_MGB
pm071749	pm071753	HAS_SON_MGB
pm071753	pm071757	HAS_SON_MGB
pm071753	pm071810	HAS_SON_MGB
pm050318	pm050322	HAS_SON_MGB
pm050322	pm050332	HAS_SON_MGB
pm050332	pm050337	HAS_SON_MGB
pm050332	pm050338	HAS_SON_MGB
pm050332	pm050339	HAS_SON_MGB
pm050322	pm050333	HAS_SON_MGB
pm052822	pm052934	HAS_SON_MGB
pm052934	pm052938	HAS_SON_MGB
pm052938	pm052940	HAS_SON_MGB
pm053914	pm053917	HAS_SON_MGB
pm063477	pm063486	HAS_SON_MGB
pm063486	pm063488	HAS_SON_MGB
pm063488	pm063490	HAS_SON_MGB
pm063488	pm063516	HAS_SON_MGB
pm063486w1	pm063486	HAS_SIL_MGB
pm063486	pm063488	HAS_SON_MGB
pm063488	pm063490	HAS_SON_MGB
pm063488	pm063516	HAS_SON_MGB
pm063486w2	pm063486	HAS_SIL_MGB
pm063486	pm063488	HAS_SON_MGB
pm063488	pm063490	HAS_SON_MGB
pm063488	pm063516	HAS_SON_MGB
pm063702	pm063705	HAS_SON_MGB
pm063705	pm063708	HAS_SON_MGB
pm058482	pm058483	HAS_SON_MGB
pm070208	pm070209	HAS_SON_MGB
pm070209	pm070258	HAS_SIL_MGB
pm070258	pm070262	HAS_SON_MGB
pm070209	pm070210	HAS_SON_MGB
pm070210	pm070211	HAS_SON_MGB
pm070210	pm070222	HAS_SON_MGB
pm070210	pm070223	HAS_SON_MGB
pm070210	pm070244	HAS_SON_MGB
pm070209	pm070243	HAS_SON_MGB
pm070243	pm070246	HAS_SON_MGB
pm070209	pm070259	HAS_SON_MGB
pm070209	pm070260	HAS_SON_MGB
pm070260	pm070263	HAS_SON_MGB
pm070260	pm070264	HAS_SON_MGB
pm070260	pm070265	HAS_SON_MGB
pm070209	pm070261	HAS_SON_MGB
pm070261	pm070267	HAS_SON_MGB
pm070261	pm070290	HAS_SON_MGB
pm070209	pm070282	HAS_SON_MGB
pm070282	pm070291	HAS_SON_MGB
pm070282	pm070292	HAS_SON_MGB
pm070209w	pm070209	HAS_SIL_MGB
pm070209	pm070258	HAS_SIL_MGB
pm070258	pm070262	HAS_SON_MGB
pm070209	pm070210	HAS_SON_MGB
pm070210	pm070211	HAS_SON_MGB
pm070210	pm070222	HAS_SON_MGB
pm070210	pm070223	HAS_SON_MGB
pm070210	pm070244	HAS_SON_MGB
pm070209	pm070243	HAS_SON_MGB
pm070243	pm070246	HAS_SON_MGB
pm070209	pm070259	HAS_SON_MGB
pm070209	pm070260	HAS_SON_MGB
pm070260	pm070263	HAS_SON_MGB
pm070260	pm070264	HAS_SON_MGB
pm070260	pm070265	HAS_SON_MGB
pm070209	pm070261	HAS_SON_MGB
pm070261	pm070267	HAS_SON_MGB
pm070261	pm070290	HAS_SON_MGB
pm070209	pm070282	HAS_SON_MGB
pm070282	pm070291	HAS_SON_MGB
pm070282	pm070292	HAS_SON_MGB
pm019290	pm019291	HAS_SON_MGB
pm019291	pm019292	HAS_SON_MGB
pm019292	pm019293	HAS_SON_MGB
pm019416	pm019423	HAS_SON_MGB
pm019423	pm019429	HAS_SON_MGB
pm019423	pm019430	HAS_SON_MGB
pm019423	pm019431	HAS_SON_MGB
pm019423w	pm019423	HAS_SIL_MGB
pm019423	pm019429	HAS_SON_MGB
pm019423	pm019430	HAS_SON_MGB
pm019423	pm019431	HAS_SON_MGB
pm062206	pm062217	HAS_SON_MGB
pm021019	pm021225	HAS_SON_MGB
pm021225	pm021226	HAS_SON_MGB
pm021226	pm021227	HAS_SON_MGB
pm021226	pm021281	HAS_SON_MGB
pm022680	pm022684	HAS_SON_MGB
pm022684	pm022693	HAS_SON_MGB
pm063921	pm063939	HAS_SON_MGB
pm063939	pm063945	HAS_SON_MGB
pm028533	pm028534	HAS_SIL_MGB
pm028534	pm028536	HAS_SON_MGB
pm028536	pm028538	HAS_SON_MGB
pm028534	pm028537	HAS_SON_MGB
pm028537	pm028539	HAS_SON_MGB
pm034493	pm034498	HAS_SON_MGB
pm034498	pm034504	HAS_SON_MGB
pm018529	pm018536	HAS_SON_MGB
pm018911	pm018913	HAS_SON_MGB
pm018913	pm018921	HAS_SON_MGB
pm018921	pm018930	HAS_SON_MGB
pm042346	pm042351	HAS_SON_MGB
pm042351	pm042353	HAS_SON_MGB
pm050980	pm051173	HAS_SON_MGB
pm051173	pm051174	HAS_SON_MGB
pm051174	pm051176	HAS_SIL_MGB
pm051173	pm051175	HAS_SON_MGB
pm051175	pm051177	HAS_SON_MGB
pm051175	pm051178	HAS_SON_MGB
pm051175	pm051179	HAS_SON_MGB
pm051175	pm051180	HAS_SON_MGB
pm051175	pm051181	HAS_SON_MGB
pm051173	pm051193	HAS_SON_MGB
pm051193	pm051198	HAS_SON_MGB
pm051173w	pm051173	HAS_SIL_MGB
pm051173	pm051174	HAS_SON_MGB
pm051174	pm051176	HAS_SIL_MGB
pm051173	pm051175	HAS_SON_MGB
pm051175	pm051177	HAS_SON_MGB
pm051175	pm051178	HAS_SON_MGB
pm051175	pm051179	HAS_SON_MGB
pm051175	pm051180	HAS_SON_MGB
pm051175	pm051181	HAS_SON_MGB
pm051173	pm051193	HAS_SON_MGB
pm051193	pm051198	HAS_SON_MGB
pm059305	pm059311	HAS_SON_MGB
pm059311	pm059314	HAS_SON_MGB
pm059314	pm059317	HAS_SON_MGB
pm066228	pm066263	HAS_SON_MGB
pm073344	pm073349	HAS_SON_MGB
pm073349	pm073354	HAS_SON_MGB
pm073354	pm073361	HAS_SON_MGB
pm073349	pm073355	HAS_SON_MGB
pm073355	pm073362	HAS_SON_MGB
pm073369	pm073372	HAS_SON_MGB
pm073372	pm073376	HAS_SON_MGB
pm073376	pm073380	HAS_SON_MGB
pm075081	pm075084	HAS_SON_MGB
pm075084	pm075090	HAS_SON_MGB
pm075090	pm075098	HAS_SON_MGB
pm075084	pm075091	HAS_SON_MGB
pm075091	pm075099	HAS_SON_MGB
pm075091	pm075122	HAS_SON_MGB
pm075091	pm075123	HAS_SON_MGB
pm083899	pm083907	HAS_SON_MGB
pm083907w	pm083907	HAS_SIL_MGB
pm052936	pm052939	HAS_SON_MGB
pm052939	pm052941	HAS_SIL_MGB
pm052939	pm052942	HAS_SON_MGB
pm052939	pm052943	HAS_SON_MGB
pm079616	pm079621	HAS_SON_MGB
pm079621	pm079630	HAS_SON_MGB
pm079621	pm079631	HAS_SON_MGB
pm079621	pm079632	HAS_SON_MGB
pm034762	pm034765	HAS_SIL_MGB
pm034765	pm034771	HAS_SIL_MGB
pm036621	pm036626	HAS_SON_MGB
pm050130	pm050135	HAS_SON_MGB
pm050141	pm050146	HAS_SON_MGB
pm050146	pm050150	HAS_SON_MGB
pm050150	pm050152	HAS_SON_MGB
pm050150	pm050153	HAS_SON_MGB
pm034828	pm034829	HAS_SON_MGB
pm034829	pm034830	HAS_SON_MGB
pm034830	pm034831	HAS_SON_MGB
pm034829	pm034836	HAS_SON_MGB
pm034836	pm034837	HAS_SON_MGB
pm034836	pm034838	HAS_SON_MGB
pm034836	pm034839	HAS_SON_MGB
pm034836	pm034840	HAS_SON_MGB
pm034836	pm034864	HAS_SON_MGB
pm034829w	pm034829	HAS_SIL_MGB
pm034829	pm034830	HAS_SON_MGB
pm034830	pm034831	HAS_SON_MGB
pm034829	pm034836	HAS_SON_MGB
pm034836	pm034837	HAS_SON_MGB
pm034836	pm034838	HAS_SON_MGB
pm034836	pm034839	HAS_SON_MGB
pm034836	pm034840	HAS_SON_MGB
pm034836	pm034864	HAS_SON_MGB
pm016198	pm016203	HAS_SON_MGB
pm051655	pm051656	HAS_SON_MGB
pm051656	pm051657	HAS_SON_MGB
pm051657	pm051659	HAS_SON_MGB
pm051656	pm051658	HAS_SON_MGB
pm051658	pm051660	HAS_SON_MGB
pm053303	pm053309	HAS_SON_MGB
pm053309	pm053315	HAS_SON_MGB
pm053315	pm053321	HAS_SON_MGB
pm053315	pm053322	HAS_SON_MGB
pm059000	pm059007	HAS_SON_MGB
pm082976	pm082979	HAS_SON_MGB
pm057957	pm057959	HAS_SON_MGB
pm017194	pm017228	HAS_SON_MGB
pm015615	pm015619	HAS_SON_MGB
pm015619	pm015623	HAS_SON_MGB
pm015619	pm015624	HAS_SON_MGB
pm030694	pm030701	HAS_SON_MGB
pm030701	pm030709	HAS_SON_MGB
pm030701w	pm030701	HAS_SIL_MGB
pm030701	pm030709	HAS_SON_MGB
pm023750	pm023754	HAS_SON_MGB
pm023754	pm023759	HAS_SON_MGB
pm023759	pm023764	HAS_SON_MGB
pm023759	pm023795	HAS_SON_MGB
pm023754	pm023789	HAS_SON_MGB
pm023789	pm023796	HAS_SON_MGB
pm023754	pm023790	HAS_SON_MGB
pm023754	pm023791	HAS_SON_MGB
pm023754	pm023792	HAS_SON_MGB
pm023792	pm023798	HAS_SON_MGB
pm030815	pm030825	HAS_SON_MGB
pm030825	pm030828	HAS_SON_MGB
pm030825w	pm030825	HAS_SIL_MGB
pm030825	pm030828	HAS_SON_MGB
pm033588	pm033591	HAS_SON_MGB
pm033591	pm033562	HAS_SON_MGB
pm033562	pm033564	HAS_SON_MGB
pm043499	pm043518	HAS_SON_MGB
pm051627	pm051631	HAS_SON_MGB
pm051631	pm051635	HAS_SON_MGB
pm051635	pm051640	HAS_SIL_MGB
pm001954	pm001983	HAS_SON_MGB
pm001983	pm001993	HAS_SON_MGB
pm001993	pm001999	HAS_SON_MGB
pm001983	pm001994	HAS_SON_MGB
pm001983	pm001995	HAS_SON_MGB
pm001983w	pm001983	HAS_SIL_MGB
pm001983	pm001993	HAS_SON_MGB
pm001993	pm001999	HAS_SON_MGB
pm001983	pm001994	HAS_SON_MGB
pm001983	pm001995	HAS_SON_MGB
pm055975	pm055983	HAS_SON_MGB
pm055983	pm055989	HAS_SON_MGB
pm055989	pm055997	HAS_SON_MGB
pm055983	pm055990	HAS_SON_MGB
pm056026	pm056031	HAS_SON_MGB
pm063938	pm063944	HAS_SON_MGB
pm063960	pm063969	HAS_SON_MGB
pm063969	pm063980	HAS_SON_MGB
pm063980	pm063985	HAS_SON_MGB
pm063969	pm063981	HAS_SON_MGB
pm063969w	pm063969	HAS_SIL_MGB
pm063969	pm063980	HAS_SON_MGB
pm063980	pm063985	HAS_SON_MGB
pm063969	pm063981	HAS_SON_MGB
pm065650	pm065656	HAS_SON_MGB
pm065656	pm065663	HAS_SON_MGB
pm077856	pm077861	HAS_SON_MGB
pm080928	pm080931	HAS_SON_MGB
pm080931	pm080938	HAS_SON_MGB
pm080938	pm080946	HAS_SON_MGB
pm080931	pm080939	HAS_SON_MGB
pm080931	pm080940	HAS_SON_MGB
pm081550	pm081553	HAS_SON_MGB
pm081553	pm081557	HAS_SON_MGB
pm081557	pm081561	HAS_SON_MGB
pm081557	pm081562	HAS_SON_MGB
pm081557	pm081563	HAS_SON_MGB
pm081557	pm081591	HAS_SON_MGB
pm039600	pm039605	HAS_SON_MGB
pm039605	pm039607	HAS_SON_MGB
pm039607	pm039608	HAS_SON_MGB
pm039605	pm039654	HAS_SON_MGB
pm039654	pm039664	HAS_SON_MGB
pm039605	pm039655	HAS_SON_MGB
pm039655	pm039665	HAS_SON_MGB
pm039605w	pm039605	HAS_SIL_MGB
pm039605	pm039607	HAS_SON_MGB
pm039607	pm039608	HAS_SON_MGB
pm039605	pm039654	HAS_SON_MGB
pm039654	pm039664	HAS_SON_MGB
pm039605	pm039655	HAS_SON_MGB
pm039655	pm039665	HAS_SON_MGB
pm022672	pm022680	HAS_SON_MGB
pm022680	pm022683	HAS_SON_MGB
pm022683	pm022692	HAS_SON_MGB
pm022680	pm022684	HAS_SON_MGB
pm022684	pm022693	HAS_SON_MGB
pm022680	pm022685	HAS_SON_MGB
pm038408	pm038417	HAS_SON_MGB
pm034334	pm034337	HAS_SON_MGB
pm067558	pm067561	HAS_SON_MGB
pm068390	pm068394	HAS_SON_MGB
pm068394	pm068399	HAS_SON_MGB
pm068399	pm068406	HAS_SON_MGB
pm068399	pm068407	HAS_SON_MGB
pm069878	pm069884	HAS_SON_MGB
pm069884	pm069889	HAS_SON_MGB
pm080911	pm080930	HAS_SON_MGB
pm080930	pm080937	HAS_SON_MGB
pm080937	pm080945	HAS_SON_MGB
pm081089	pm081090	HAS_SON_MGB
pm081090	pm081091	HAS_SON_MGB
pm081090	pm081092	HAS_SON_MGB
pm081090	pm081097	HAS_SON_MGB
pm081097	pm081107	HAS_SON_MGB
pm081090	pm081098	HAS_SON_MGB
pm081098	pm081108	HAS_SON_MGB
pm081098	pm081109	HAS_SON_MGB
pm081098	pm081110	HAS_SON_MGB
pm086893	pm086899	HAS_SON_MGB
pm086899	pm086906	HAS_SON_MGB
pm017307	pm017315	HAS_SON_MGB
pm037054	pm037063	HAS_SON_MGB
pm037063	pm037074	HAS_SON_MGB
pm037074	pm037083	HAS_SON_MGB
pm010431	pm010436	HAS_SON_MGB
pm010436	pm010442	HAS_SON_MGB
pm010436w	pm010436	HAS_SIL_MGB
pm010436	pm010442	HAS_SON_MGB
pm011369	pm011378	HAS_SON_MGB
pm058518	pm058521	HAS_SON_MGB
pm058521	pm058527	HAS_SON_MGB
pm058527	pm058532	HAS_SON_MGB
